18.06534204,10.29512988,1.758102388,0.671561367,1.601008587,0.68248489,3.171605787,1.252149563,2.358421425,1.167276546,2.640531854,2.274091088,4.530880073,2.302628501,2.082562587,4.082516208,0.58937957,0.204825433,0.335261948,0.241476168,0.710651284,0.592993848,0.546760339,0.220988861,0.255388016,0.17844849,0.577905441,0.504628195,0.576887349,0.314128784,1.180752418,0.964528517,0.437518524,0.26189478,0.70811673,0.607475243,0.2516082,0.540915947,1.198658587,1.025312523,1.35639153,0.937570078
18.79883467,11.57756467,0.966911772,0.563120356,1.922823332,1.160462541,0.918926708,0.732522961,1.416603498,0.844520846,1.187970909,1.558240499,4.2163131,2.581529323,1.737364798,3.781892014,0.177058665,0.217945834,0.10438575,0.119256576,0.272260003,0.217141115,0.304228432,0.262161834,0.30415618,0.29999491,0.496432914,0.425723709,0.088405874,0.097511887,0.09533209,0.116815563,0.129930017,0.165633505,0.331751081,0.299291485,0.479278102,0.43681488,0.787580232,0.847105022,1.255806948,0.901706762
19.64258654,10.00756737,1.779361727,0.849327299,3.07230401,1.250849285,3.687907164,1.647395163,3.385179978,1.57697356,3.242707374,2.047153656,5.421650561,2.114860233,3.04754122,4.928934155,0.832183101,0.377692848,0.710038808,0.559952495,0.593429254,0.528716593,0.703404527,0.314726658,0.526198056,0.474023878,1.216874229,0.98933937,0.500582022,0.524290476,1.244721283,1.035060032,0.46013692,0.346417787,1.100294225,0.913853659,0.500773425,0.765307946,1.793280861,1.511543922,1.641107804,1.238145504
18.66759732,11.34596952,1.867615906,0.805816391,1.123348679,0.549712538,1.405336512,0.609963585,1.40533988,0.85718062,3.044450183,1.772673367,5.688748417,3.269452358,1.860879114,3.755239803,0.492213391,0.231022508,0.240449059,0.277892381,0.707398127,0.583554057,0.235558337,0.125628519,0.233096936,0.11902246,0.377282645,0.315242618,0.246053766,0.158261023,0.499998231,0.397716869,0.21382221,0.159142207,0.296816427,0.313751716,0.631792555,0.634233445,1.198203623,1.212231553,1.198169486,0.840893583
18.60218491,12.03190331,2.257952917,1.702411282,1.425588256,1.106553265,2.253673767,1.18453926,1.634389075,1.113205806,1.539701646,1.90150171,5.401499751,3.497891486,1.913601715,3.639937486,0.523290986,0.509697383,0.975276603,0.86068655,0.342296779,0.333402747,0.280074508,0.228956801,0.650842815,0.498733607,0.098965924,0.37167605,0.210895894,0.156351182,0.618879448,0.561706884,0.251844706,0.189707828,0.363318074,0.269999342,0.461754846,0.417001665,0.897172401,1.018208928,1.030088775,0.759430084
18.05601563,11.94242334,1.846446223,0.820638162,2.166176253,0.896800168,1.917709507,0.692517324,2.188935169,0.84002797,1.713624192,1.920219597,4.329144304,2.802526929,1.855086627,3.899104352,0.614445301,0.27011863,0.320400684,0.394330214,0.680099552,0.560822922,0.362776798,0.176144832,0.82399229,0.351666019,0.867750407,0.68716067,0.339220962,0.284937956,0.771211202,0.61355191,0.502990884,0.301259922,0.849674134,0.671426371,0.451670521,0.490496978,0.775027784,0.743765098,1.125086862,0.92772224
19.21081966,11.69339992,2.554403807,1.085084325,1.756590798,0.728270772,3.043947122,1.078922294,1.83233152,1.122668,2.2419346,1.364589713,4.741334116,3.470643902,2.579483411,2.964484586,0.642403218,0.305542767,0.349327654,0.449084799,0.963139958,0.808985719,0.682861074,0.281815917,0.34731,0.263362057,0.693783581,0.558706518,0.658229859,0.420228859,1.250014232,0.980886681,0.33694658,0.246377765,0.47403166,0.355722618,0.400539241,0.48481329,0.617621264,0.648542742,0.536744312,0.486329454
22.77176727,12.55095946,1.915085541,0.891520282,1.494753592,0.702300555,2.019203109,0.908850845,2.223037483,1.366713705,2.49828306,1.966757902,4.400226957,1.645598501,2.730291812,5.131928674,0.768523423,0.281474491,0.335486935,0.366248942,0.663253613,0.565526425,0.140447098,0.099491499,0.295072865,0.243496038,0.543084848,0.424851038,0.276982106,0.230736549,0.684464359,0.559507733,0.135960582,0.125727319,0.472900577,0.475400388,0.214724769,0.510680519,1.514738114,1.247517213,1.814216367,1.277828366
18.40657258,11.08716578,1.094138783,0.691044017,1.291154745,0.819148464,2.357445831,0.995884019,2.047513169,1.026946274,2.800354048,2.271820636,5.160140653,2.741870395,2.286576701,4.323225389,0.283952303,0.186227153,0.288897401,0.198941329,0.24304868,0.255653805,0.292034238,0.115447701,0.261237412,0.224264596,0.230823017,0.333058337,0.657268042,0.347005335,0.875378566,0.67482462,0.314807628,0.260979565,0.640175464,0.509728772,0.227188344,0.547855858,1.259765298,1.14550994,1.244298213,0.900155528
21.40672107,12.30826768,2.599216072,0.961781395,2.424439411,0.870835313,2.43211601,0.947989367,2.019023318,1.082192053,4.357529106,2.935522069,6.727455026,3.431415903,2.422961584,4.585814439,1.005997185,0.368609386,0.405404699,0.44432014,1.093143793,0.894544438,0.636194212,0.272099074,0.681152171,0.370372688,1.042924562,0.841917359,0.631810528,0.38615169,0.955260148,0.737135628,0.213908157,0.222907425,0.550967072,0.484069444,0.595526959,0.915841463,1.702064761,1.574133106,1.50760156,1.035938001
20.35784267,11.70081425,1.602019893,0.709099422,1.706443784,0.893349538,3.071222885,1.134265848,3.369187521,1.739604848,0.836429395,0.824775113,3.96344156,3.605096167,3.234737578,3.386869598,0.222990723,0.153737112,0.155529865,0.219868986,0.561424113,0.499708497,0.597769009,0.259241973,0.436658445,0.341821123,0.501896095,0.469908158,0.682442724,0.376161398,1.224877221,0.966067218,0.505043749,0.277621032,0.981368732,0.825973179,0.06833587,0.077677644,0.137291228,0.288202075,0.339005431,0.345353465
18.95319158,11.36256137,3.414241356,1.371461649,2.503011904,0.98800983,3.31665507,1.214073486,1.044378251,0.747440024,3.755263411,2.301718351,6.513605561,3.790937717,1.830207811,3.781860985,1.306185804,0.456571731,0.485893848,0.668409132,1.34969497,1.112595833,0.72532181,0.290411028,0.486807587,0.411514104,1.01234058,0.816376554,0.653300506,0.446354928,1.32871368,1.050814351,0.237131438,0.128351369,0.153942451,0.181853097,0.703833305,0.753325073,1.327855811,1.391530832,1.222452685,0.861715135
17.77816796,10.50604459,2.692747867,0.992823092,1.619225956,0.706237243,4.085109555,1.710072409,2.500603506,1.376369396,1.279029145,0.988583006,3.96070244,3.269289758,2.589482273,2.867182751,0.499076817,0.216565832,0.587311634,0.405097403,1.137318208,0.92268451,0.521898246,0.211565406,0.261363404,0.222960525,0.607830895,0.499954216,1.045281896,0.520964756,1.529453926,1.180493264,0.512560105,0.318036252,0.735293853,0.559730561,0.109030183,0.224155342,0.314063472,0.386240854,0.414427333,0.380934185
